CustomerID,recency,frequency,monetary_value,r_quartile,f_quartile,m_quartile,RFMScore
16173.0,15,87,1406.5700000000002,1,2,2,122
16174.0,126,23,1009.55,3,3,2,332
16175.0,94,58,1037.5900000000001,3,2,2,322
16177.0,50,15,331.95,2,4,3,243
16178.0,138,8,197.9,3,4,4,344
16179.0,60,11,215.83,3,4,4,344
16180.0,100,176,10217.48,3,1,1,311
16181.0,73,11,305.5400000000001,3,4,3,343
16182.0,72,28,6617.65,3,3,1,331
16183.0,67,15,338.7100000000001,3,4,3,343
16184.0,64,46,1155.54,3,2,2,322
16185.0,16,31,529.4100000000001,1,3,3,133
16186.0,22,219,3991.9399999999996,2,1,1,211
16187.0,31,297,6841.24,2,1,1,211
16188.0,44,67,981.8599999999999,2,2,2,222
16189.0,15,11,215.47999999999996,1,4,4,144
16190.0,40,6,215.08,2,4,4,244
16191.0,2,151,4913.320000000001,1,1,1,111
16193.0,236,19,314.45000000000005,4,3,3,433
16198.0,75,15,400.681,3,4,3,343
16200.0,4,179,1080.62,1,1,2,112
16201.0,3,115,1821.5200000000002,1,1,1,111
16202.0,360,18,365.27,4,3,3,433
16203.0,58,36,589.15,3,3,3,333
16204.0,23,57,405.71,2,2,3,223
16205.0,30,98,761.38,2,2,2,222
16206.0,54,63,537.0600000000001,3,2,3,323
16207.0,25,19,394.38,2,3,3,233
16208.0,44,66,664.26,2,2,2,222
16209.0,88,46,2262.6199999999994,3,2,1,321
16210.0,1,123,21086.300000000003,1,1,1,111
16211.0,81,24,542.77,3,3,3,333
16212.0,19,43,681.19,2,2,2,222
16213.0,78,6,159.0,3,4,4,344
16214.0,170,44,1062.75,4,2,2,422
16215.0,80,14,242.35000000000002,3,4,4,344
16216.0,267,37,914.9299999999998,4,3,2,432
16217.0,235,19,259.39,4,3,4,434
16218.0,29,90,3054.87,2,2,1,221
16221.0,36,97,864.86,2,2,2,222
16222.0,318,137,846.72,4,1,2,412
16224.0,57,96,1295.3,3,2,2,322
16225.0,44,134,1096.3200000000002,2,1,2,212
16226.0,203,8,255.12,4,4,4,444
16227.0,219,7,308.32000000000005,4,4,3,443
16229.0,87,47,1010.5999999999998,3,2,2,322
16230.0,189,35,542.03,4,3,3,433
16232.0,32,38,983.2299999999999,2,3,2,232
16233.0,71,25,422.13,3,3,3,333
16235.0,40,48,858.41,2,2,2,222
16236.0,78,20,432.19999999999993,3,3,3,333
16239.0,56,21,372.9,3,3,3,333
16240.0,8,142,3693.8100000000004,1,1,1,111
16241.0,9,662,2607.8700000000003,1,1,1,111
16242.0,8,295,3598.26,1,1,1,111
16243.0,33,51,409.1,2,2,3,223
16244.0,211,91,1522.75,4,2,1,421
16245.0,23,93,1352.3600000000001,2,2,2,222
16247.0,170,16,114.56,4,4,4,444
16248.0,61,7,152.94,3,4,4,344
16249.0,52,69,1800.0700000000002,3,2,1,321
16250.0,261,24,389.44,4,3,3,433
16252.0,366,21,-295.09000000000003,4,3,4,434
16253.0,31,124,3665.62,2,1,1,211
16255.0,16,274,2609.3,1,1,1,111
16256.0,257,14,732.6300000000002,4,4,2,442
16257.0,176,2,46.95,4,4,4,444
16258.0,45,135,5203.510000000001,2,1,1,211
16260.0,50,18,1035.45,2,3,2,232
16261.0,17,124,746.83,2,1,2,212
16262.0,360,3,-31.65,4,4,4,444
16265.0,9,260,5423.15,1,1,1,111
16266.0,73,61,861.8899999999999,3,2,2,322
16268.0,71,45,667.6500000000001,3,2,2,322
16270.0,353,54,1141.2399999999996,4,2,2,422
16271.0,2,134,1423.29,1,1,2,112
16272.0,116,25,411.7,3,3,3,333
16274.0,373,67,357.94999999999993,4,2,3,423
16275.0,196,33,559.87,4,3,3,433
16276.0,176,6,810.6000000000001,4,4,2,442
16278.0,23,25,537.8299999999999,2,3,3,233
16279.0,21,109,1496.6799999999998,2,1,2,212
16281.0,72,17,2062.0600000000004,3,4,1,341
16282.0,339,11,168.3,4,4,4,444
16283.0,5,168,1531.51,1,1,1,111
16284.0,31,109,823.97,2,1,2,212
16287.0,169,8,142.5,4,4,4,444
16292.0,117,19,280.90000000000003,3,3,4,334
16293.0,8,120,2236.74,1,1,1,111
16295.0,9,79,1328.5500000000004,1,2,2,122
16297.0,212,23,275.4000000000001,4,3,4,434
16298.0,22,27,598.1999999999999,2,3,3,233
16302.0,107,12,212.82,3,4,4,344
16303.0,25,167,5305.83,2,1,1,211
16305.0,138,22,361.21999999999986,3,3,3,333
16306.0,213,44,602.2700000000001,4,2,3,423
16308.0,37,4,2560.0,2,4,1,241
16309.0,91,44,686.67,3,2,2,322
16311.0,17,37,616.26,2,3,3,233
16313.0,3,16,274.15000000000003,1,4,4,144
16315.0,330,14,226.37,4,4,4,444
16316.0,64,156,2755.5599999999995,3,1,1,311
16317.0,119,69,1341.65,3,2,2,322
16318.0,35,19,328.15,2,3,3,233
16319.0,217,3,404.40000000000003,4,4,3,443
16322.0,1,37,326.74999999999994,1,3,3,133
16323.0,196,1,207.50000000000003,4,4,4,444
16324.0,128,118,428.67999999999995,3,1,3,313
16325.0,44,20,510.5400000000001,2,3,3,233
16326.0,5,320,3085.96,1,1,1,111
16327.0,14,319,3844.2200000000003,1,1,1,111
16330.0,17,41,242.21,2,3,4,234
16332.0,28,154,1583.1999999999998,2,1,1,211
16333.0,7,45,26626.8,1,2,1,121
16337.0,36,10,151.05,2,4,4,244
16338.0,157,11,214.8,4,4,4,444
16339.0,284,20,109.95000000000002,4,3,4,434
16340.0,107,153,549.07,3,1,3,313
16341.0,24,84,1959.38,2,2,1,221
16342.0,75,15,322.41,3,4,3,343
16343.0,16,47,370.47999999999996,1,2,3,123
16344.0,158,2,101.10000000000001,4,4,4,444
16345.0,44,38,575.4100000000001,2,3,3,233
16347.0,11,92,887.6500000000001,1,2,2,122
16348.0,32,235,1469.45,2,1,2,212
16349.0,290,9,53.5,4,4,4,444
16350.0,21,60,1100.4699999999998,2,2,2,222
16351.0,332,8,153.9,4,4,4,444
16352.0,17,28,494.44,2,3,3,233
16353.0,3,94,6675.710000000001,1,2,1,121
16354.0,63,39,395.8,3,3,3,333
16356.0,197,32,210.32,4,3,4,434
16357.0,33,34,658.88,2,3,2,232
16358.0,1,110,2024.95,1,1,1,111
16359.0,7,70,1460.37,1,2,2,122
16360.0,4,671,3411.69,1,1,1,111
16361.0,9,106,896.6600000000001,1,1,2,112
16362.0,32,90,652.07,2,2,2,222
16363.0,53,5,109.36000000000001,3,4,4,344
16364.0,11,53,707.0399999999998,1,2,2,122
16365.0,17,51,1540.42,2,2,1,221
16366.0,18,18,327.3,2,3,3,233
16367.0,37,130,804.49,2,1,2,212
16368.0,2,76,497.42999999999995,1,2,3,123
16369.0,18,118,1553.66,2,1,1,211
16370.0,82,228,1320.56,3,1,2,312
16372.0,33,97,367.92999999999995,2,2,3,223
16374.0,66,111,473.03,3,1,3,313
16376.0,8,128,977.52,1,1,2,112
16377.0,267,5,676.2,4,4,2,442
16378.0,247,23,362.9500000000001,4,3,3,433
16379.0,4,109,2131.9000000000005,1,1,1,111
16380.0,61,32,1780.59,3,3,1,331
16383.0,74,102,668.3599999999998,3,1,2,312
16384.0,89,33,584.5,3,3,3,333
16385.0,60,59,555.89,3,2,3,323
16386.0,28,88,317.2,2,2,3,223
16387.0,322,4,94.36,4,4,4,444
16389.0,53,35,1362.2699999999998,3,3,2,332
16392.0,269,45,221.18999999999997,4,2,4,424
16393.0,2,358,2941.05,1,1,1,111
16394.0,50,100,1412.0600000000002,2,2,2,222
16395.0,60,210,1486.9,3,1,2,312
16398.0,144,86,1631.15,4,2,1,421
16399.0,19,73,408.57,2,2,3,223
16400.0,94,29,303.93,3,3,3,333
16401.0,1,198,4061.24,1,1,1,111
16402.0,264,60,299.6,4,2,3,423
16403.0,302,15,161.04999999999998,4,4,4,444
16404.0,70,23,443.05000000000007,3,3,3,333
16405.0,302,5,167.25,4,4,4,444
16406.0,18,63,163.07,2,2,4,224
16407.0,12,172,2126.9300000000003,1,1,1,111
16409.0,36,232,2028.88,2,1,1,211
16411.0,19,45,214.64999999999998,2,2,4,224
16412.0,53,35,151.83,3,3,4,334
16413.0,56,31,262.2,3,3,4,334
16414.0,21,7,126.25,2,4,4,244
16415.0,44,54,210.34999999999997,2,2,4,224
16416.0,26,73,1026.99,2,2,2,222
16418.0,44,102,675.2700000000002,2,1,2,212
16419.0,112,52,959.48,3,2,2,322
16422.0,17,399,33805.69,2,1,1,211
16423.0,24,18,346.12,2,3,3,233
16424.0,191,6,82.56,4,4,4,444
16425.0,302,21,302.69999999999993,4,3,3,433
16426.0,2,372,1908.25,1,1,1,111
16427.0,263,9,241.06,4,4,4,444
16428.0,81,1,-2.95,3,4,4,344
16429.0,106,2,284.55,3,4,3,343
16430.0,57,6,300.85,3,4,3,343
16431.0,213,83,642.8100000000001,4,2,2,422
16432.0,64,8,287.4,3,4,3,343
16433.0,28,17,184.26,2,4,4,244
16434.0,29,109,1522.2500000000002,2,1,1,211
16438.0,5,132,798.35,1,1,2,112
16440.0,7,282,3640.6699999999996,1,1,1,111
16441.0,67,24,381.2,3,3,3,333
16442.0,1,174,616.79,1,1,3,113
16444.0,46,86,638.7700000000001,2,2,2,222
16445.0,33,63,230.51000000000002,2,2,4,224
16446.0,0,4,2.8999999999941792,1,4,4,144
16447.0,135,36,259.01,3,3,4,334
16448.0,198,20,188.89000000000001,4,3,4,434
16449.0,190,43,674.6900000000002,4,2,2,422
16450.0,149,11,311.92,4,4,3,443
16451.0,87,14,266.97,3,4,4,344
16454.0,44,3,-8.15,2,4,4,244
16455.0,63,99,1841.18,3,2,1,321
16456.0,99,111,2158.3700000000003,3,1,1,311
16457.0,218,9,208.35999999999999,4,4,4,444
16458.0,2,202,3482.7400000000007,1,1,1,111
16460.0,28,135,814.72,2,1,2,212
16461.0,177,33,151.41999999999996,4,3,4,434
16462.0,64,4,102.0,3,4,4,344
16463.0,21,85,1383.6999999999998,2,2,2,222
16464.0,19,236,1314.68,2,1,2,212
16466.0,33,148,1603.46,2,1,1,211
16468.0,74,2,74.9,3,4,4,344
16469.0,23,182,650.4300000000001,2,1,2,212
16470.0,51,171,757.44,3,1,2,312
16471.0,274,13,223.95,4,4,4,444
16473.0,164,19,314.86,4,3,3,433
16474.0,7,368,1811.47,1,1,1,111
16475.0,88,28,544.3,3,3,3,333
16477.0,63,146,2494.46,3,1,1,311
16478.0,25,17,331.0,2,4,3,243
16479.0,10,35,300.83,1,3,3,133
16480.0,75,53,769.29,3,2,2,322
16482.0,15,18,220.62,1,3,4,134
16483.0,192,19,139.35,4,3,4,434
16484.0,173,26,379.4000000000001,4,3,3,433
16485.0,77,42,363.65,3,2,3,323
16488.0,33,31,492.20000000000005,2,3,3,233
16491.0,46,39,731.5,2,3,2,232
16493.0,72,62,1329.66,3,2,2,322
16494.0,296,50,826.5299999999999,4,2,2,422
16495.0,3,97,684.41,1,2,2,122
16496.0,8,97,1562.22,1,2,1,121
16497.0,49,136,2965.69,2,1,1,211
16498.0,161,16,86.12,4,4,4,444
16499.0,360,22,319.1,4,3,3,433
16500.0,4,11,400.86,1,4,3,143
16503.0,106,86,1421.4299999999998,3,2,2,322
16504.0,25,86,484.38,2,2,3,223
16505.0,31,4,777.6,2,4,2,242
16506.0,19,3,90.30000000000001,2,4,4,244
16509.0,296,13,363.70000000000005,4,4,3,443
16510.0,372,13,248.10000000000002,4,4,4,444
16511.0,21,169,950.26,2,1,2,212
16513.0,4,35,874.5899999999999,1,3,2,132
16515.0,52,113,1627.13,3,1,1,311
16516.0,30,6,101.7,2,4,4,244
16517.0,277,17,162.70000000000005,4,4,4,444
16518.0,61,42,480.9200000000001,3,2,3,323
16519.0,25,13,215.08,2,4,4,244
16520.0,186,157,1036.62,4,1,2,412
16523.0,1,298,9295.67,1,1,1,111
16525.0,2,200,11895.57,1,1,1,111
16526.0,171,15,290.35999999999996,4,4,3,443
16527.0,81,14,228.06000000000003,3,4,4,344
16528.0,3,17,244.41000000000003,1,4,4,144
16529.0,190,30,455.25,4,3,3,433
16531.0,22,77,1244.59,2,2,2,222
16532.0,17,4,6748.8,2,4,1,241
16533.0,19,181,1026.94,2,1,2,212
16535.0,5,31,593.75,1,3,3,133
16536.0,107,56,539.02,3,2,3,323
16539.0,2,45,1388.81,1,2,2,122
16542.0,53,5,119.62,3,4,4,344
16545.0,164,3,339.3,4,4,3,443
16546.0,290,31,-95.92999999999998,4,3,4,434
16549.0,10,981,4154.639999999999,1,1,1,111
16550.0,108,261,2266.25,3,1,1,311
16551.0,95,32,922.12,3,3,2,332
16552.0,242,17,379.73,4,4,3,443
16553.0,163,86,5664.57,4,2,1,421
16554.0,3,74,641.55,1,2,2,122
16555.0,35,17,285.89,2,4,3,243
16556.0,66,207,3313.79,3,1,1,311
16557.0,24,11,281.84999999999997,2,4,4,244
16558.0,0,474,8257.04,1,1,1,111
16560.0,21,58,816.5100000000001,2,2,2,222
16561.0,5,31,511.12,1,3,3,133
16563.0,53,19,1077.74,3,3,2,332
16565.0,364,3,173.7,4,4,4,444
16566.0,15,19,614.01,1,3,3,133
16567.0,194,35,865.6,4,3,2,432
16569.0,3,5,124.2,1,4,4,144
16570.0,8,133,3622.95,1,1,1,111
16571.0,3,106,1285.2199999999998,1,1,2,112
16572.0,127,58,999.7,3,2,2,322
16573.0,73,46,648.41,3,2,2,322
16574.0,71,28,451.43999999999994,3,3,3,333
16579.0,365,1,-30.599999999999998,4,4,4,444
16581.0,155,11,70.44,4,4,4,444
16582.0,113,6,313.61999999999995,3,4,3,343
16583.0,373,14,233.45000000000002,4,4,4,444
16584.0,80,31,908.0299999999999,3,3,2,332
16586.0,248,8,463.95,4,4,3,443
16587.0,232,13,225.14999999999995,4,4,4,444
16589.0,71,33,459.24,3,3,3,333
16591.0,68,10,213.5,3,4,4,344
16592.0,4,222,4073.2800000000007,1,1,1,111
16593.0,50,27,330.03000000000003,2,3,3,233
16594.0,75,53,181.09,3,2,4,324
16595.0,61,85,360.15999999999997,3,2,3,323
16596.0,15,12,250.14999999999998,1,4,4,144
16597.0,4,7,90.04000000000002,1,4,4,144
16598.0,277,11,140.70000000000002,4,4,4,444
16600.0,4,62,813.5199999999999,1,2,2,122
16601.0,40,31,244.79999999999995,2,3,4,234
16602.0,31,32,494.73,2,3,3,233
16603.0,74,34,482.47,3,3,3,333
16607.0,17,174,3038.6699999999996,2,1,1,211
16609.0,15,280,5450.960000000001,1,1,1,111
16610.0,219,6,75.66,4,4,4,444
16611.0,186,11,120.99,4,4,4,444
16612.0,32,66,1187.6599999999999,2,2,2,222
16613.0,70,30,618.5900000000001,3,3,3,333
16614.0,182,26,506.19,4,3,3,433
16616.0,15,33,500.42,1,3,3,133
16617.0,235,5,151.85000000000002,4,4,4,444
16618.0,31,97,2630.6400000000003,2,2,1,221
16619.0,253,16,204.41,4,4,4,444
16620.0,3,9,178.96,1,4,4,144
16621.0,51,29,813.4800000000001,3,3,2,332
16623.0,245,5,129.45,4,4,4,444
16624.0,80,48,810.5699999999999,3,2,2,322
16625.0,274,23,333.08,4,3,3,433
16626.0,0,184,4379.65,1,1,1,111
16627.0,79,20,322.80000000000007,3,3,3,333
16628.0,29,119,2183.0400000000004,2,1,1,211
16629.0,73,64,417.73,3,2,3,323
16633.0,17,153,2878.1499999999996,2,1,1,211
16634.0,222,9,217.9,4,4,4,444
16637.0,32,72,1124.59,2,2,2,222
16638.0,22,95,1676.47,2,2,1,221
16639.0,25,52,1169.38,2,2,2,222
16641.0,105,12,231.10000000000002,3,4,4,344
16642.0,4,35,679.83,1,3,2,132
16643.0,245,27,487.51,4,3,3,433
16644.0,177,62,833.78,4,2,2,422
16647.0,169,14,214.06,4,4,4,444
16648.0,38,21,270.85999999999996,2,3,4,234
16650.0,71,24,518.4200000000001,3,3,3,333
16652.0,53,123,6654.26,3,1,1,311
16653.0,16,76,1166.9200000000003,1,2,2,122
16654.0,141,31,594.9699999999999,3,3,3,333
16655.0,17,261,3794.52,2,1,1,211
16656.0,22,80,8568.24,2,2,1,221
16657.0,9,208,933.6199999999999,1,1,2,112
16658.0,368,8,123.24,4,4,4,444
16659.0,189,2,39.12,4,4,4,444
16660.0,16,17,810.45,1,4,2,142
16665.0,362,9,135.39999999999998,4,4,4,444
16666.0,19,32,118.97999999999999,2,3,4,234
16667.0,68,53,570.13,3,2,3,323
16668.0,15,20,306.71999999999997,1,3,3,133
16669.0,23,161,1370.87,2,1,2,212
16670.0,16,262,4022.46,1,1,1,111
16671.0,28,6,1692.27,2,4,1,241
16672.0,2,117,8093.59,1,1,1,111
16674.0,54,98,319.60999999999996,3,2,3,323
16676.0,33,92,1558.72,2,2,1,221
16678.0,2,170,3013.83,1,1,1,111
16679.0,366,3,129.75,4,4,4,444
16680.0,43,10,183.7,2,4,4,244
16681.0,72,44,1770.3400000000001,3,2,1,321
16682.0,4,30,1027.9999999999998,1,3,2,132
16684.0,4,281,65892.08,1,1,1,111
16685.0,61,62,324.24,3,2,3,323
16686.0,47,588,3043.4799999999996,2,1,1,211
16688.0,1,62,1260.86,1,2,2,122
16689.0,75,16,303.26,3,4,3,343
16690.0,43,13,208.62999999999997,2,4,4,244
16692.0,256,3,1276.0,4,4,2,442
16693.0,68,60,482.01,3,2,3,323
16696.0,135,10,657.9000000000001,3,4,2,342
16697.0,241,21,112.75000000000001,4,3,4,434
16698.0,226,5,1998.0,4,4,1,441
16700.0,8,312,5040.0,1,1,1,111
16701.0,8,154,5150.27,1,1,1,111
16705.0,0,284,13946.13,1,1,1,111
16706.0,37,123,531.3499999999999,2,1,3,213
16708.0,45,27,656.6300000000001,2,3,2,232
16709.0,84,79,3029.8700000000003,3,2,1,321
16710.0,19,402,2483.04,2,1,1,211
16711.0,3,22,1651.03,1,3,1,131
16712.0,9,447,3645.4300000000003,1,1,1,111
16713.0,18,632,6840.2300000000005,2,1,1,211
16714.0,218,94,911.53,4,2,2,422
16715.0,78,19,301.71999999999997,3,3,3,333
16716.0,266,3,319.8000000000001,4,4,3,443
16717.0,9,236,3278.36,1,1,1,111
16718.0,369,45,623.7500000000001,4,2,3,423
16719.0,14,203,1773.92,1,1,1,111
16720.0,26,27,155.24,2,3,4,234
16721.0,262,37,292.46999999999997,4,3,3,433
16722.0,17,228,4711.21,2,1,1,211
16723.0,91,43,589.1499999999999,3,2,3,323
16725.0,302,152,775.0700000000002,4,1,2,412
16726.0,26,185,1382.02,2,1,2,212
16727.0,364,46,272.81999999999994,4,2,4,424
16728.0,46,269,1054.67,2,1,2,212
16729.0,36,668,7076.28,2,1,1,211
16730.0,52,84,702.79,3,2,2,322
16732.0,31,28,603.7499999999999,2,3,3,233
16734.0,52,53,650.51,3,2,2,322
16735.0,78,128,2269.21,3,1,1,311
16737.0,53,1,417.59999999999997,3,4,3,343
16738.0,297,1,3.75,4,4,4,444
16739.0,172,16,312.54999999999995,4,4,3,443
16742.0,46,4,0.0,2,4,4,244
16743.0,29,193,2191.84,2,1,1,211
16744.0,11,242,1304.76,1,1,2,112
16745.0,86,358,7170.7,3,1,1,311
16746.0,4,452,6694.31,1,1,1,111
16747.0,25,45,826.96,2,2,2,222
16748.0,17,69,1515.8999999999999,2,2,2,222
16750.0,44,95,623.9300000000001,2,2,3,223
16751.0,30,25,1764.7199999999998,2,3,1,231
16752.0,372,9,207.5,4,4,4,444
16753.0,58,34,223.92,3,3,4,334
16754.0,372,2,2002.4,4,4,1,441
16755.0,114,176,1484.63,3,1,2,312
16756.0,214,13,239.40000000000003,4,4,4,444
16757.0,318,7,106.83,4,4,4,444
16758.0,65,22,369.34000000000003,3,3,3,333
16759.0,7,43,772.84,1,2,2,122
16761.0,96,13,316.62,3,4,3,343
16762.0,19,89,1501.3799999999999,2,2,2,222
16763.0,185,24,594.9,4,3,3,433
16764.0,3,718,2758.25,1,1,1,111
16765.0,294,1,34.0,4,4,4,444
16766.0,273,34,1145.5999999999997,4,3,2,432
16767.0,30,222,5580.599999999999,2,1,1,211
16768.0,47,58,458.03999999999996,2,2,3,223
16769.0,260,40,380.39,4,3,3,433
16770.0,57,146,744.9000000000001,3,1,2,312
16771.0,33,255,2246.8100000000004,2,1,1,211
16773.0,57,26,171.59,3,3,4,334
16774.0,67,49,654.9200000000001,3,2,2,322
16775.0,10,158,1695.6599999999999,1,1,1,111
16776.0,60,76,388.2800000000001,3,2,3,323
16777.0,80,50,226.35000000000002,3,2,4,324
16778.0,74,16,245.94,3,4,4,344
16779.0,2,344,10454.05,1,1,1,111
16780.0,100,60,425.19,3,2,3,323
16781.0,365,19,294.65000000000003,4,3,3,433
16782.0,10,197,2242.25,1,1,1,111
16784.0,19,3,107.6,2,4,4,244
16788.0,123,155,597.4799999999999,3,1,3,313
16789.0,8,5,80.8,1,4,4,144
16790.0,3,95,1520.12,1,2,2,122
16791.0,29,322,1706.28,2,1,1,211
16792.0,282,12,110.38000000000001,4,4,4,444
16793.0,57,16,243.84,3,4,4,344
16794.0,1,287,1201.5099999999998,1,1,2,112
16795.0,365,66,414.87999999999994,4,2,3,423
16796.0,89,18,305.61999999999995,3,3,3,333
16800.0,11,164,1201.4899999999998,1,1,2,112
16801.0,163,121,867.83,4,1,2,412
16803.0,65,24,332.3,3,3,3,333
16804.0,23,60,536.99,2,2,3,223
16805.0,173,98,460.5899999999999,4,2,3,423
16806.0,103,103,801.4900000000001,3,1,2,312
16807.0,142,67,1121.59,3,2,2,322
16808.0,99,23,288.42,3,3,3,333
16809.0,23,150,912.7399999999999,2,1,2,212
16810.0,192,16,275.64,4,4,4,444
16811.0,4,28,547.0699999999999,1,3,3,133
16812.0,360,15,479.3500000000001,4,4,3,443
16813.0,8,449,1692.98,1,1,1,111
16814.0,14,325,6500.6,1,1,1,111
16816.0,103,28,417.06000000000006,3,3,3,333
16817.0,2,95,1446.95,1,2,2,122
16818.0,10,191,3317.9700000000003,1,1,1,111
16820.0,95,26,497.61,3,3,3,333
16823.0,227,38,358.37999999999994,4,3,3,433
16824.0,15,26,460.64,1,3,3,133
16825.0,38,28,775.1800000000001,2,3,2,232
16826.0,51,22,341.70000000000005,3,3,3,333
16828.0,93,8,128.5,3,4,4,344
16829.0,156,11,197.22,4,4,4,444
16830.0,38,23,325.90999999999997,2,3,3,233
16832.0,184,12,199.15,4,4,4,444
16833.0,1,47,1106.53,1,2,2,122
16834.0,227,24,413.46000000000004,4,3,3,433
16835.0,128,10,180.85000000000002,3,4,4,344
16836.0,39,11,251.87,2,4,4,244
16837.0,31,166,3167.7299999999996,2,1,1,211
16838.0,197,26,582.9000000000001,4,3,3,433
16839.0,8,298,15357.78,1,1,1,111
16841.0,36,117,1774.62,2,1,1,211
16842.0,64,64,1260.44,3,2,2,322
16843.0,42,379,10183.82,2,1,1,211
16846.0,50,11,214.32000000000002,2,4,4,244
16847.0,43,12,193.44,2,4,4,244
16848.0,52,14,281.42,3,4,4,344
16849.0,186,8,124.57,4,4,4,444
16850.0,333,19,332.41,4,3,3,433
16851.0,4,20,342.45000000000005,1,3,3,133
16852.0,10,9,144.91,1,4,4,144
16855.0,23,19,328.40000000000003,2,3,3,233
16856.0,14,2,35.400000000000006,1,4,4,144
16858.0,366,13,345.8900000000001,4,4,3,443
16859.0,106,72,473.14,3,2,3,323
16861.0,59,8,151.65,3,4,4,344
16863.0,29,28,481.34999999999997,2,3,3,233
16866.0,140,11,207.73999999999998,3,4,4,344
16869.0,22,129,805.62,2,1,2,212
16871.0,22,139,2761.49,2,1,1,211
16872.0,77,7,680.02,3,4,2,342
16873.0,4,289,7066.3099999999995,1,1,1,111
16875.0,64,123,2023.47,3,1,1,311
16877.0,12,159,853.7199999999999,1,1,2,112
16878.0,24,6,0.0,2,4,4,244
16880.0,30,178,1519.0800000000002,2,1,2,212
16881.0,66,1,432.0,3,4,3,343
16882.0,66,39,705.12,3,3,2,332
16883.0,187,38,276.72999999999996,4,3,4,434
16884.0,37,26,429.84000000000003,2,3,3,233
16885.0,15,101,471.51,1,2,3,123
16887.0,35,37,194.88000000000002,2,3,4,234
16889.0,194,135,1578.67,4,1,1,411
16891.0,1,203,809.7,1,1,2,112
16892.0,1,101,496.8400000000001,1,2,3,123
16893.0,366,45,145.93,4,2,4,424
16895.0,64,69,219.14000000000001,3,2,4,324
16897.0,299,44,213.03000000000003,4,2,4,424
16898.0,26,163,444.46,2,1,3,213
16899.0,7,125,1281.56,1,1,2,112
16900.0,11,82,187.69,1,2,4,124
16902.0,116,44,1706.88,3,2,1,321
16903.0,29,60,373.24,2,2,3,223
16904.0,4,710,3754.27,1,1,1,111
16905.0,5,209,3085.4800000000005,1,1,1,111
16906.0,81,93,579.7700000000003,3,2,3,323
16907.0,29,151,981.65,2,1,2,212
16909.0,64,19,364.14,3,3,3,333
16910.0,4,547,1510.06,1,1,2,112
16912.0,23,105,2528.67,2,1,1,211
16913.0,290,8,113.44,4,4,4,444
16914.0,36,38,208.45999999999995,2,3,4,234
16915.0,9,57,621.6800000000001,1,2,3,123
16916.0,23,143,576.2600000000001,2,1,3,213
16917.0,276,9,391.52000000000004,4,4,3,443
16918.0,49,130,1043.3400000000001,2,1,2,212
16919.0,156,327,2596.4500000000003,4,1,1,411
16921.0,61,60,169.79000000000002,3,2,4,324
16923.0,12,696,6666.83,1,1,1,111
16924.0,21,89,739.5,2,2,2,222
16926.0,371,14,230.25000000000003,4,4,4,444
16927.0,115,6,543.0500000000001,3,4,3,343
16928.0,80,213,2781.5,3,1,1,311
16929.0,3,77,1295.3899999999999,1,2,2,122
16930.0,26,54,380.54999999999995,2,2,3,223
16931.0,5,898,4604.219999999999,1,1,1,111
16932.0,53,53,161.93999999999997,3,2,4,324
16933.0,1,49,530.08,1,2,3,123
16934.0,54,62,950.9300000000001,3,2,2,322
16936.0,25,57,262.68,2,2,4,224
16938.0,8,242,1903.13,1,1,1,111
16940.0,52,305,3049.88,3,1,1,311
16942.0,12,283,1894.11,1,1,1,111
16943.0,211,33,816.7299999999999,4,3,2,432
16945.0,21,249,4345.5,2,1,1,211
16947.0,235,21,406.48,4,3,3,433
16948.0,138,19,435.02000000000004,3,3,3,333
16949.0,3,61,1161.2700000000002,1,2,2,122
16950.0,56,42,1178.56,3,2,2,322
16951.0,123,87,1262.7500000000002,3,2,2,322
16952.0,109,16,167.60999999999999,3,4,4,344
16953.0,30,1,20.8,2,4,4,244
16954.0,0,54,2085.08,1,2,1,121
16955.0,184,26,493.66999999999996,4,3,3,433
16956.0,9,18,292.34000000000003,1,3,3,133
16957.0,239,16,416.64,4,4,3,443
16959.0,87,7,117.35000000000001,3,4,4,344
16960.0,38,101,507.05,2,2,3,223
16961.0,116,14,234.17000000000002,3,4,4,344
16963.0,187,7,110.55000000000001,4,4,4,444
16965.0,226,26,201.18999999999994,4,3,4,434
16966.0,8,31,2148.4700000000003,1,3,1,131
16967.0,189,21,319.02,4,3,3,433
16968.0,4,31,439.43,1,3,3,133
16969.0,39,42,650.4100000000001,2,2,2,222
16971.0,2,42,232.20999999999998,1,2,4,124
16976.0,267,2,251.51999999999998,4,4,4,444
16978.0,77,39,344.3299999999999,3,3,3,333
16979.0,3,91,1809.05,1,2,1,121
16980.0,255,87,1078.9600000000003,4,2,2,422
16982.0,60,22,384.06,3,3,3,333
16983.0,12,149,1920.2,1,1,1,111
16984.0,78,418,4392.42,3,1,1,311
16985.0,17,121,5461.619999999999,2,1,1,211
16986.0,29,3,1873.2,2,4,1,241
16987.0,3,129,1625.0500000000002,1,1,1,111
16988.0,5,7,126.12,1,4,4,144
16989.0,7,12,1133.25,1,4,2,142
16990.0,218,1,179.0,4,4,4,444
16992.0,10,95,1601.8599999999997,1,2,1,121
16995.0,372,1,-1.25,4,4,4,444
16996.0,30,41,1427.4600000000003,2,3,2,232
16997.0,288,12,702.0,4,4,2,442
